price,installment,location,bedroom_count,bathroom_count,carport_count,land_area,building_area
9500000000.0,35000000.0,"Bandung Wetan, Bandung",4,4,0,242.0,300.0
8000000000.0,29000000.0,"Bandung Wetan, Bandung",7,5,1,258.0,360.0
3000000000.0,11000000.0,"Bandung Wetan, Bandung",8,6,0,445.0,125.0
7200000000.0,26000000.0,"Bandung Wetan, Bandung",5,7,1,260.0,350.0
2500000000.0,9000000.0,"Bandung Wetan, Bandung",5,3,0,185.0,230.0
1900000000.0,7000000.0,"Bandung Wetan, Bandung",4,2,1,151.0,148.0
3500000000.0,13000000.0,"Bandung Wetan, Bandung",7,3,2,440.0,440.0
1850000000.0,6000000.0,"Bandung Wetan, Bandung",3,2,2,102.0,100.0
4500000000.0,16000000.0,"Bandung Wetan, Bandung",5,3,1,323.0,314.0
6500000000.0,24000000.0,"Bandung Wetan, Bandung",7,3,1,205.0,190.0
9500000000.0,35000000.0,"Bandung Wetan, Bandung",11,3,2,390.0,265.0
2600000000.0,9000000.0,"Bandung Wetan, Bandung",4,3,1,161.0,165.0
8700000000.0,32000000.0,"Bandung Wetan, Bandung",6,4,0,325.0,300.0
165000000.0,613000.0,"Bandung Wetan, Bandung",2,1,1,60.0,36.0
4250000000.0,15000000.0,"Bandung Wetan, Bandung",5,2,2,442.0,250.0
4700000000.0,17000000.0,"Bandung Wetan, Bandung",6,4,2,333.0,314.0
5500000000.0,20000000.0,"Bandung Wetan, Bandung",5,3,1,176.0,270.0
3800000000.0,14000000.0,"Bandung Wetan, Bandung",3,2,1,256.0,212.0
1750000000.0,6000000.0,"Bandung Wetan, Bandung",2,2,0,105.0,77.0
7250000000.0,26000000.0,"Bandung Wetan, Bandung",5,5,0,198.0,350.0
10000000000.0,37000000.0,"Bandung Wetan, Bandung",11,3,0,390.0,265.0
9000000000.0,33000000.0,"Bandung Wetan, Bandung",5,4,0,367.0,500.0
670000000.0,2000000.0,"Bandung Wetan, Bandung",3,1,0,87.0,90.0
8780000000.0,32000000.0,"Bandung Wetan, Bandung",8,3,2,327.0,350.0
8850000000.0,32000000.0,"Bandung Wetan, Bandung",7,3,4,390.0,300.0
820000000.0,3000000.0,"Bandung Wetan, Bandung",3,2,1,72.0,120.0
10000000000.0,37000000.0,"Bandung Wetan, Bandung",10,3,0,390.0,265.0
7500000000.0,27000000.0,"Bandung Wetan, Bandung",4,2,0,312.0,125.0
6500000000.0,24000000.0,"Bandung Wetan, Bandung",7,4,1,176.0,270.0
9750000000.0,36000000.0,"Bandung Wetan, Bandung",4,3,1,308.0,350.0
9750000000.0,36000000.0,"Bandung Wetan, Bandung",4,3,0,308.0,350.0
4300000000.0,15000000.0,"Bandung Wetan, Bandung",4,4,5,528.0,370.0
8000000000.0,29000000.0,"Bandung Wetan, Bandung",7,5,0,258.0,360.0
6000000000.0,22000000.0,"Bandung Wetan, Bandung",4,4,2,253.0,400.0
8500000000.0,31000000.0,"Bandung Wetan, Bandung",4,3,1,407.0,380.0
3200000000.0,11000000.0,"Bandung Wetan, Bandung",5,2,2,218.0,198.0
9000000000.0,33000000.0,"Bandung Wetan, Bandung",5,4,2,458.0,269.0
795000000.0,2000000.0,"Bandung Wetan, Bandung",7,4,0,104.0,104.0
3850000000.0,14000000.0,"Bandung Wetan, Bandung",20,20,1,146.0,310.0
9000000000.0,33000000.0,"Bandung Wetan, Bandung",6,3,0,313.0,250.0
8740000000.0,32000000.0,"Bandung Wetan, Bandung",3,1,3,437.0,300.0
8500000000.0,31000000.0,"Bandung Wetan, Bandung",4,4,2,407.0,375.0
3850000000.0,14000000.0,"Bandung Wetan, Bandung",20,20,2,146.0,300.0
3500000000.0,13000000.0,"Bandung Wetan, Bandung",13,4,2,250.0,200.0
22000000.0,81000.0,"Bandung Wetan, Bandung",3,2,5,299.0,250.0
8500000000.0,31000000.0,"Bandung Wetan, Bandung",6,6,0,390.0,400.0
8500000000.0,31000000.0,"Bandung Wetan, Bandung",11,3,0,390.0,265.0
4950000000.0,18000000.0,"Bandung Wetan, Bandung",4,4,2,140.0,250.0
4900000000.0,18000000.0,"Bandung Wetan, Bandung",3,3,2,140.0,250.0
7500000000.0,27000000.0,"Bandung Wetan, Bandung",7,2,1,250.0,350.0
2300000000.0,8000000.0,"Bandung Wetan, Bandung",5,3,2,158.0,220.0
8700000000.0,32000000.0,"Bandung Wetan, Bandung",10,3,5,314.0,185.0
2900000000.0,10000000.0,"Bandung Wetan, Bandung",5,3,2,242.0,140.0
9000000000.0,33000000.0,"Bandung Wetan, Bandung",11,3,1,390.0,265.0
325000000.0,1000000.0,"Bandung Wetan, Bandung",2,1,0,42.0,40.0
8740000000.0,32000000.0,"Bandung Wetan, Bandung",3,2,5,437.0,300.0
4950000000.0,18000000.0,"Bandung Wetan, Bandung",4,3,2,140.0,250.0
2200000000.0,8000000.0,"Bandung Wetan, Bandung",5,4,1,209.0,360.0
900000000.0,3000000.0,"Bandung Wetan, Bandung",3,3,0,85.0,125.0
9500000000.0,35000000.0,"Bandung Wetan, Bandung",6,4,2,367.0,250.0
950000000.0,3000000.0,"Bandung Wetan, Bandung",2,1,1,84.0,100.0
1200000000.0,4000000.0,"Bandung Wetan, Bandung",8,2,0,139.0,100.0
2000000000.0,7000000.0,"Bandung Wetan, Bandung",15,4,0,110.0,200.0
985000000.0,3000000.0,"Bandung Wetan, Bandung",3,2,1,107.0,70.0
1470000000.0,5000000.0,"Bandung Wetan, Bandung",3,3,1,85.0,120.0
8740000000.0,32000000.0,"Bandung Wetan, Bandung",1,1,0,437.0,1.0
7100000000.0,26000000.0,"Bandung Wetan, Bandung",5,4,2,176.0,305.0
6500000000.0,24000000.0,"Bandung Wetan, Bandung",5,3,2,220.0,158.0
5400000000.0,20000000.0,"Bandung Wetan, Bandung",3,2,2,352.0,200.0
8740000000.0,32000000.0,"Bandung Wetan, Bandung",5,4,3,437.0,300.0
8740000000.0,32000000.0,"Bandung Wetan, Bandung",3,2,6,437.0,250.0
3970000000.0,14000000.0,"Batununggal, Bandung",4,3,1,325.0,216.0
2850000000.0,10000000.0,"Batununggal, Bandung",3,2,0,162.0,200.0
3000000000.0,11000000.0,"Batununggal, Bandung",6,5,1,260.0,400.0
2600000000.0,9000000.0,"Batununggal, Bandung",5,3,1,200.0,340.0
5200000000.0,19000000.0,"Batununggal, Bandung",4,4,2,220.0,295.0
3900000000.0,14000000.0,"Batununggal, Bandung",4,4,2,240.0,380.0
4300000000.0,15000000.0,"Batununggal, Bandung",3,3,3,200.0,250.0
9500000000.0,35000000.0,"Batununggal, Bandung",5,5,2,473.0,550.0
3000000000.0,11000000.0,"Batununggal, Bandung",3,3,0,126.0,180.0
6250000000.0,23000000.0,"Batununggal, Bandung",3,2,2,280.0,290.0
2850000000.0,10000000.0,"Batununggal, Bandung",3,2,1,195.0,170.0
5800000000.0,21000000.0,"Batununggal, Bandung",4,3,2,300.0,400.0
2300000000.0,8000000.0,"Batununggal, Bandung",3,2,2,150.0,140.0
1860000000.0,6000000.0,"Batununggal, Bandung",3,3,2,84.0,110.0
3000000000.0,11000000.0,"Batununggal, Bandung",4,3,1,180.0,300.0
3900000000.0,14000000.0,"Batununggal, Bandung",6,5,1,235.0,450.0
1290000000.0,4000000.0,"Batununggal, Bandung",3,2,1,131.0,90.0
1330000000.0,4000000.0,"Batununggal, Bandung",4,2,1,164.0,100.0
2100000000.0,7000000.0,"Batununggal, Bandung",4,3,2,97.0,113.0
4250000000.0,15000000.0,"Batununggal, Bandung",3,3,1,200.0,250.0
6500000000.0,24000000.0,"Batununggal, Bandung",3,3,2,285.0,300.0
1940000000.0,7000000.0,"Batununggal, Bandung",3,3,2,87.0,115.0
3950000000.0,14000000.0,"Batununggal, Bandung",4,4,2,180.0,202.0
6300000000.0,23000000.0,"Batununggal, Bandung",4,4,1,375.0,560.0
3150000000.0,11000000.0,"Batununggal, Bandung",4,4,1,180.0,290.0
3210000000.0,11000000.0,"Batununggal, Bandung",5,3,2,161.0,236.0
2000000000.0,7000000.0,"Batununggal, Bandung",3,2,1,123.0,83.0
3950000000.0,14000000.0,"Batununggal, Bandung",7,3,3,199.0,300.0
2000000000.0,7000000.0,"Batununggal, Bandung",3,3,2,91.0,120.0
4650000000.0,17000000.0,"Batununggal, Bandung",4,4,2,200.0,270.0
1950000000.0,7000000.0,"Batununggal, Bandung",3,2,2,126.0,108.0
2850000000.0,10000000.0,"Batununggal, Bandung",3,2,2,162.0,200.0
1400000000.0,5000000.0,"Batununggal, Bandung",2,2,1,70.0,120.0
1950000000.0,7000000.0,"Batununggal, Bandung",2,1,0,126.0,108.0
3200000000.0,11000000.0,"Batununggal, Bandung",5,3,1,200.0,300.0
4000000000.0,14000000.0,"Batununggal, Bandung",5,3,2,200.0,250.0
3150000000.0,11000000.0,"Batununggal, Bandung",4,3,2,140.0,214.0
3370000000.0,12000000.0,"Batununggal, Bandung",4,3,2,180.0,280.0
3400000000.0,12000000.0,"Batununggal, Bandung",3,2,2,180.0,110.0
6000000000.0,22000000.0,"Batununggal, Bandung",5,4,2,360.0,400.0
4000000000.0,14000000.0,"Batununggal, Bandung",3,2,2,180.0,200.0
4800000000.0,17000000.0,"Batununggal, Bandung",4,3,2,300.0,250.0
1750000000.0,6000000.0,"Batununggal, Bandung",0,0,0,112.0,100.0
2400000000.0,8000000.0,"Batununggal, Bandung",3,2,1,117.0,180.0
3000000000.0,11000000.0,"Batununggal, Bandung",4,4,2,170.0,300.0
3100000000.0,11000000.0,"Batununggal, Bandung",4,3,1,180.0,280.0
2850000000.0,10000000.0,"Batununggal, Bandung",3,2,1,162.0,200.0
3600000000.0,13000000.0,"Batununggal, Bandung",4,3,0,180.0,300.0
2500000000.0,9000000.0,"Batununggal, Bandung",3,3,1,117.0,185.0
3400000000.0,12000000.0,"Batununggal, Bandung",4,3,2,180.0,300.0
3500000000.0,13000000.0,"Batununggal, Bandung",4,1,1,220.0,150.0
1450000000.0,5000000.0,"Batununggal, Bandung",3,3,1,70.0,120.0
3200000000.0,11000000.0,"Batununggal, Bandung",4,3,1,180.0,250.0
1590000000.0,5000000.0,"Batununggal, Bandung",7,4,1,181.0,300.0
3590000000.0,13000000.0,"Batununggal, Bandung",5,4,1,180.0,300.0
4000000000.0,14000000.0,"Batununggal, Bandung",4,2,0,325.0,216.0
6000000000.0,22000000.0,"Batununggal, Bandung",4,3,2,375.0,400.0
2700000000.0,10000000.0,"Batununggal, Bandung",4,3,3,268.0,254.0
3400000000.0,12000000.0,"Batununggal, Bandung",4,3,1,200.0,130.0
3600000000.0,13000000.0,"Batununggal, Bandung",5,4,0,200.0,300.0
4700000000.0,17000000.0,"Batununggal, Bandung",5,5,1,513.0,350.0
10000000000.0,37000000.0,"Batununggal, Bandung",6,3,2,425.0,500.0
3800000000.0,14000000.0,"Batununggal, Bandung",3,3,0,220.0,260.0
4000000000.0,14000000.0,"Batununggal, Bandung",5,5,0,169.0,250.0
4800000000.0,17000000.0,"Batununggal, Bandung",4,3,1,300.0,230.0
7200000000.0,26000000.0,"Batununggal, Bandung",4,3,2,375.0,360.0
1950000000.0,7000000.0,"Batununggal, Bandung",3,2,1,126.0,108.0
3200000000.0,11000000.0,"Batununggal, Bandung",6,3,2,182.0,180.0
3950000000.0,14000000.0,"Batununggal, Bandung",5,5,2,182.0,380.0
2700000000.0,10000000.0,"Batununggal, Bandung",3,2,1,140.0,120.0
6000000000.0,22000000.0,"Batununggal, Bandung",3,3,1,300.0,180.0
3500000000.0,13000000.0,"Batununggal, Bandung",3,4,2,180.0,220.0
3950000000.0,14000000.0,"Batununggal, Bandung",4,3,2,180.0,202.0
3800000000.0,14000000.0,"Batununggal, Bandung",3,3,1,220.0,260.0
1320000000.0,4000000.0,"Batununggal, Bandung",5,3,1,112.0,140.0
2600000000.0,9000000.0,"Batununggal, Bandung",3,2,2,240.0,130.0
6000000000.0,22000000.0,"Batununggal, Bandung",4,4,0,240.0,245.0
7250000000.0,26000000.0,"Batununggal, Bandung",8,5,2,300.0,750.0
3500000000.0,13000000.0,"Batununggal, Bandung",4,3,2,239.0,250.0
5950000000.0,22000000.0,"Batununggal, Bandung",4,4,1,225.0,350.0
4650000000.0,17000000.0,"Batununggal, Bandung",4,4,0,200.0,270.0
1300000000.0,4000000.0,"Batununggal, Bandung",6,3,1,112.0,140.0
3800000000.0,14000000.0,"Batununggal, Bandung",3,4,1,220.0,250.0
3000000000.0,11000000.0,"Batununggal, Bandung",4,4,1,258.0,206.0
2700000000.0,10000000.0,"Batununggal, Bandung",4,3,1,254.0,268.0
1850000000.0,6000000.0,"Batununggal, Bandung",3,2,0,126.0,108.0
3600000000.0,13000000.0,"Batununggal, Bandung",4,3,2,200.0,208.0
5100000000.0,18000000.0,"Batununggal, Bandung",4,3,1,240.0,375.0
6750000000.0,25000000.0,"Batununggal, Bandung",3,4,2,300.0,650.0
4200000000.0,15000000.0,"Batununggal, Bandung",4,3,3,198.0,258.0
9500000000.0,35000000.0,"Batununggal, Bandung",4,4,2,473.0,550.0
2850000000.0,10000000.0,"Batununggal, Bandung",3,2,1,198.0,220.0
6300000000.0,23000000.0,"Batununggal, Bandung",5,3,2,375.0,400.0
6000000000.0,22000000.0,"Batununggal, Bandung",5,6,2,240.0,375.0
9900000000.0,36000000.0,"Batununggal, Bandung",7,5,2,375.0,600.0
4650000000.0,17000000.0,"Batununggal, Bandung",4,4,1,200.0,270.0
4850000000.0,18000000.0,"Batununggal, Bandung",7,5,5,513.0,350.0
4600000000.0,17000000.0,"Batununggal, Bandung",4,2,0,182.0,200.0
4600000000.0,17000000.0,"Batununggal, Bandung",4,3,0,180.0,220.0
4099999999.9999995,15000000.0,"Batununggal, Bandung",4,6,2,240.0,260.0
3650000000.0,13000000.0,"Batununggal, Bandung",5,3,2,200.0,208.0
2500000000.0,9000000.0,"Batununggal, Bandung",5,3,1,145.0,250.0
4600000000.0,17000000.0,"Batununggal, Bandung",5,5,1,513.0,350.0
1320000000.0,4000000.0,"Batununggal, Bandung",4,2,1,112.0,140.0
5500000000.0,20000000.0,"Batununggal, Bandung",4,4,2,570.0,300.0
670000000.0,2000000.0,"Batununggal, Bandung",2,1,1,72.0,45.0
3100000000.0,11000000.0,"Batununggal, Bandung",4,4,1,180.0,290.0
3650000000.0,13000000.0,"Batununggal, Bandung",3,3,2,162.0,210.0
3950000000.0,14000000.0,"Batununggal, Bandung",4,2,2,200.0,250.0
5000000000.0,18000000.0,"Batununggal, Bandung",3,2,10,300.0,250.0
5850000000.0,21000000.0,"Batununggal, Bandung",4,3,2,300.0,425.0
7500000000.0,27000000.0,"Batununggal, Bandung",6,6,2,450.0,650.0
7590000000.0,28000000.0,"Batununggal, Bandung",6,6,2,450.0,650.0
2800000000.0,10000000.0,"Batununggal, Bandung",4,3,2,112.0,150.0
3750000000.0,13000000.0,"Batununggal, Bandung",4,3,2,175.0,210.0
3800000000.0,14000000.0,"Batununggal, Bandung",3,2,2,240.0,180.0
5000000000.0,18000000.0,"Batununggal, Bandung",5,6,2,240.0,365.0
3900000000.0,14000000.0,"Batununggal, Bandung",4,3,2,180.0,220.0
2750000000.0,10000000.0,"Batununggal, Bandung",3,2,1,126.0,180.0
7600000000.0,28000000.0,"Batununggal, Bandung",3,3,2,400.0,450.0
5800000000.0,21000000.0,"Batununggal, Bandung",3,3,2,375.0,420.0
4500000000.0,16000000.0,"Batununggal, Bandung",4,3,0,200.0,300.0
3650000000.0,13000000.0,"Batununggal, Bandung",3,2,0,279.0,150.0
6500000000.0,24000000.0,"Batununggal, Bandung",4,3,3,300.0,350.0
10000000000.0,37000000.0,"Batununggal, Bandung",4,4,0,450.0,550.0
4990000000.0,18000000.0,"Batununggal, Bandung",3,2,2,300.0,250.0
4350000000.0,16000000.0,"Batununggal, Bandung",4,3,1,198.0,270.0
4650000000.0,17000000.0,"Batununggal, Bandung",5,6,1,240.0,365.0
7500000000.0,27000000.0,"Batununggal, Bandung",4,5,2,300.0,400.0
3500000000.0,13000000.0,"Batununggal, Bandung",4,3,0,225.0,300.0
4500000000.0,16000000.0,"Batununggal, Bandung",4,3,0,265.0,300.0
3500000000.0,13000000.0,"Batununggal, Bandung",3,3,0,240.0,160.0
3650000000.0,13000000.0,"Batununggal, Bandung",3,4,2,180.0,220.0
1950000000.0,7000000.0,"Batununggal, Bandung",4,3,2,128.0,108.0
3000000000.0,11000000.0,"Batununggal, Bandung",5,5,2,180.0,290.0
3500000000.0,13000000.0,"Batununggal, Bandung",4,3,0,180.0,300.0
2900000000.0,10000000.0,"Batununggal, Bandung",3,2,2,200.0,150.0
7000000000.0,26000000.0,"Batununggal, Bandung",4,3,6,370.0,450.0
6300000000.0,23000000.0,"Batununggal, Bandung",0,0,2,375.0,550.0
1900000000.0,7000000.0,"Batununggal, Bandung",3,2,2,112.0,100.0
6200000000.0,23000000.0,"Batununggal, Bandung",5,4,2,360.0,400.0
2700000000.0,10000000.0,"Batununggal, Bandung",4,3,1,268.0,254.0
2750000000.0,10000000.0,"Batununggal, Bandung",4,4,0,192.0,350.0
3900000000.0,14000000.0,"Batununggal, Bandung",6,5,1,442.0,250.0
2500000000.0,9000000.0,"Batununggal, Bandung",3,2,1,200.0,120.0
3800000000.0,14000000.0,"Batununggal, Bandung",4,4,1,220.0,260.0
2500000000.0,9000000.0,"Batununggal, Bandung",4,2,0,200.0,160.0
3500000000.0,13000000.0,"Batununggal, Bandung",4,3,1,180.0,300.0
3500000000.0,13000000.0,"Batununggal, Bandung",13,4,2,250.0,200.0
2200000000.0,8000000.0,"Batununggal, Bandung",7,3,1,181.0,300.0
3500000000.0,13000000.0,"Batununggal, Bandung",5,3,2,162.0,225.0
10000000000.0,37000000.0,"Batununggal, Bandung",4,3,2,450.0,550.0
2900000000.0,10000000.0,"Batununggal, Bandung",3,2,1,162.0,200.0
4800000000.0,17000000.0,"Batununggal, Bandung",4,3,3,300.0,230.0
1990000000.0,7000000.0,"Batununggal, Bandung",3,2,2,112.0,100.0
1800000000.0,6000000.0,"Batununggal, Bandung",3,2,2,125.0,150.0
7000000000.0,26000000.0,"Batununggal, Bandung",5,4,1,375.0,560.0
6700000000.0,24000000.0,"Batununggal, Bandung",5,3,2,375.0,400.0
4500000000.0,16000000.0,"Batununggal, Bandung",5,4,5,513.0,350.0
3950000000.0,14000000.0,"Batununggal, Bandung",5,4,2,180.0,202.0
3100000000.0,11000000.0,"Batununggal, Bandung",4,3,1,180.0,300.0
6500000000.0,24000000.0,"Batununggal, Bandung",5,5,1,375.0,560.0
3150000000.0,11000000.0,"Batununggal, Bandung",4,3,1,180.0,290.0
1950000000.0,7000000.0,"Batununggal, Bandung",3,3,1,160.0,180.0
6000000000.0,22000000.0,"Batununggal, Bandung",3,3,1,240.0,245.0
850000000.0,3000000.0,"Batununggal, Bandung",3,2,0,127.0,150.0
2800000000.0,10000000.0,"Batununggal, Bandung",4,3,1,180.0,100.0
2200000000.0,8000000.0,"Batununggal, Bandung",7,4,0,181.0,200.0
6550000000.0,24000000.0,"Batununggal, Bandung",29,12,4,735.0,670.0
2400000000.0,8000000.0,"Batununggal, Bandung",3,3,1,130.0,150.0
1700000000.0,6000000.0,"Batununggal, Bandung",2,1,1,126.0,75.0
3500000000.0,13000000.0,"Batununggal, Bandung",3,2,2,240.0,180.0
2450000000.0,9000000.0,"Batununggal, Bandung",3,2,0,180.0,150.0
125000000.0,464000.0,"Batununggal, Bandung",4,2,2,300.0,296.0
2600000000.0,9000000.0,"Batununggal, Bandung",3,3,1,180.0,150.0
4800000000.0,17000000.0,"Batununggal, Bandung",3,2,1,300.0,180.0
4200000000.0,15000000.0,"Batununggal, Bandung",4,3,2,198.0,258.0
2450000000.0,9000000.0,"Batununggal, Bandung",4,3,2,110.0,140.0
4500000000.0,16000000.0,"Batununggal, Bandung",3,3,1,262.0,220.0
6000000000.0,22000000.0,"Batununggal, Bandung",5,4,0,300.0,350.0
5700000000.0,21000000.0,"Batununggal, Bandung",4,3,2,375.0,211.0
8800000000.0,32000000.0,"Batununggal, Bandung",14,8,2,868.0,890.0
1450000000.0,5000000.0,"Batununggal, Bandung",3,3,0,70.0,120.0
2200000000.0,8000000.0,"Batununggal, Bandung",3,2,1,133.0,200.0
2850000000.0,10000000.0,"Batununggal, Bandung",4,3,2,180.0,270.0
3800000000.0,14000000.0,"Batununggal, Bandung",4,4,0,180.0,250.0
7000000000.0,26000000.0,"Batununggal, Bandung",4,4,2,375.0,500.0
9500000000.0,35000000.0,"Batununggal, Bandung",0,0,0,473.0,550.0
9500000000.0,35000000.0,"Batununggal, Bandung",4,4,0,473.0,550.0
8500000000.0,31000000.0,"Batununggal, Bandung",5,3,3,300.0,480.0
3250000000.0,12000000.0,"Batununggal, Bandung",3,2,2,278.0,235.0
2600000000.0,9000000.0,"Batununggal, Bandung",3,3,2,180.0,150.0
2500000000.0,9000000.0,"Batununggal, Bandung",4,2,1,145.0,155.0
4900000000.0,18000000.0,"Batununggal, Bandung",4,4,3,507.0,500.0
1700000000.0,6000000.0,"Batununggal, Bandung",5,3,1,142.0,250.0
1350000000.0,5000000.0,"Batununggal, Bandung",3,2,0,152.0,260.0
9200000000.0,34000000.0,"Batununggal, Bandung",6,7,2,540.0,961.0
7500000000.0,27000000.0,"Batununggal, Bandung",4,4,3,300.0,400.0
4450000000.0,16000000.0,"Batununggal, Bandung",5,4,2,225.0,500.0
3950000000.0,14000000.0,"Batununggal, Bandung",4,5,0,182.0,350.0
160000000.0,594000.0,"Batununggal, Bandung",9,5,3,220.0,350.0
4250000000.0,15000000.0,"Batununggal, Bandung",3,3,0,325.0,185.0
3500000000.0,13000000.0,"Batununggal, Bandung",0,0,0,164.0,250.0
2000000000.0,7000000.0,"Batununggal, Bandung",3,3,0,91.0,120.0
6500000000.0,24000000.0,"Batununggal, Bandung",5,3,0,288.0,300.0
8500000000.0,31000000.0,"Batununggal, Bandung",6,7,2,396.0,600.0
9500000000.0,35000000.0,"Batununggal, Bandung",3,4,0,450.0,400.0
2890000000.0,10000000.0,"Batununggal, Bandung",3,2,1,200.0,150.0
4800000000.0,17000000.0,"Batununggal, Bandung",4,3,1,300.0,200.0
4800000000.0,17000000.0,"Batununggal, Bandung",6,3,2,300.0,400.0
1900000000.0,7000000.0,"Batununggal, Bandung",3,2,0,140.0,180.0
600000000.0,2000000.0,"Batununggal, Bandung",3,1,0,60.0,110.0
1380000000.0,5000000.0,"Batununggal, Bandung",3,3,1,131.0,90.0
2500000000.0,9000000.0,"Batununggal, Bandung",4,2,0,145.0,155.0
4250000000.0,15000000.0,"Batununggal, Bandung",5,3,2,260.0,260.0
4350000000.0,16000000.0,"Batununggal, Bandung",5,4,4,225.0,500.0
4800000000.0,17000000.0,"Batununggal, Bandung",5,3,3,375.0,203.0
2500000000.0,9000000.0,"Batununggal, Bandung",3,2,1,211.0,170.0
2450000000.0,9000000.0,"Batununggal, Bandung",3,3,2,130.0,150.0
3000000000.0,11000000.0,"Batununggal, Bandung",3,3,3,268.0,254.0
4650000000.0,17000000.0,"Batununggal, Bandung",4,3,1,200.0,270.0
1930000000.0,7000000.0,"Batununggal, Bandung",3,3,2,87.0,115.0
4720000000.0,17000000.0,"Batununggal, Bandung",5,2,2,300.0,400.0
7000000000.0,26000000.0,"Batununggal, Bandung",6,4,0,390.0,500.0
9200000000.0,34000000.0,"Batununggal, Bandung",6,3,2,408.0,500.0
300000000.0,1000000.0,"Batununggal, Bandung",2,1,1,55.0,40.0
3950000000.0,14000000.0,"Batununggal, Bandung",4,4,0,180.0,202.0
1650000000.0,6000000.0,"Batununggal, Bandung",4,2,1,105.0,150.0
2600000000.0,9000000.0,"Batununggal, Bandung",3,3,10,180.0,150.0
1800000000.0,6000000.0,"Batununggal, Bandung",3,2,1,70.0,130.0
1550000000.0,5000000.0,"Batununggal, Bandung",4,2,1,104.0,140.0
2850000000.0,10000000.0,"Batununggal, Bandung",4,0,2,180.0,270.0
2600000000.0,9000000.0,"Batununggal, Bandung",3,2,2,178.0,150.0
3250000000.0,12000000.0,"Batununggal, Bandung",3,3,2,147.0,220.0
1800000000.0,6000000.0,"Batununggal, Bandung",4,3,0,224.0,170.0
3100000000.0,11000000.0,"Batununggal, Bandung",3,2,1,195.0,220.0
4000000000.0,14000000.0,"Batununggal, Bandung",3,3,1,180.0,200.0
1600000000.0,5000000.0,"Batununggal, Bandung",3,2,1,84.0,60.0
9500000000.0,35000000.0,"Batununggal, Bandung",5,5,2,450.0,500.0
2700000000.0,10000000.0,"Batununggal, Bandung",3,1,1,180.0,97.0
2600000000.0,9000000.0,"Batununggal, Bandung",3,3,1,140.0,250.0
2049999999.9999998,7000000.0,"Batununggal, Bandung",3,4,2,105.0,150.0
425000000.0,1000000.0,"Batununggal, Bandung",3,2,1,55.0,56.0
3000000000.0,11000000.0,"Batununggal, Bandung",3,2,1,220.0,240.0
7500000000.0,27000000.0,"Batununggal, Bandung",6,4,1,325.0,350.0
3200000000.0,11000000.0,"Batununggal, Bandung",2,2,1,180.0,130.0
3500000000.0,13000000.0,"Batununggal, Bandung",5,4,1,180.0,300.0
3100000000.0,11000000.0,"Batununggal, Bandung",5,3,1,183.0,280.0
2900000000.0,10000000.0,"Batununggal, Bandung",4,3,1,220.0,150.0
3600000000.0,13000000.0,"Batununggal, Bandung",4,3,1,180.0,250.0
1800000000.0,6000000.0,"Batununggal, Bandung",2,2,1,126.0,108.0
3050000000.0,11000000.0,"Bojongloa Kidul, Bandung",3,3,1,157.0,165.0
2700000000.0,10000000.0,"Bojongloa Kidul, Bandung",5,3,1,210.0,267.0
3300000000.0,12000000.0,"Bojongloa Kidul, Bandung",5,4,2,325.0,250.0
5000000000.0,18000000.0,"Bojongloa Kidul, Bandung",5,3,3,325.0,350.0
4300000000.0,15000000.0,"Bojongloa Kidul, Bandung",4,3,2,160.0,240.0
1290000000.0,4000000.0,"Bojongloa Kidul, Bandung",2,1,1,111.0,65.0
1850000000.0,6000000.0,"Bojongloa Kidul, Bandung",2,2,0,120.0,100.0
1350000000.0,5000000.0,"Bojongloa Kidul, Bandung",5,5,2,165.0,150.0
4990000000.0,18000000.0,"Bojongloa Kidul, Bandung",6,4,1,200.0,375.0
4150000000.0000005,15000000.0,"Bojongloa Kidul, Bandung",5,4,3,157.0,250.0
3000000000.0,11000000.0,"Bojongloa Kidul, Bandung",4,3,1,200.0,150.0
3700000000.0,13000000.0,"Bojongloa Kidul, Bandung",4,4,2,160.0,230.0
5500000000.0,20000000.0,"Bojongloa Kidul, Bandung",6,4,2,328.0,400.0
3050000000.0,11000000.0,"Bojongloa Kidul, Bandung",4,3,2,116.0,168.0
4500000000.0,16000000.0,"Bojongloa Kidul, Bandung",5,3,1,200.0,300.0
3970000000.0,14000000.0,"Bojongloa Kidul, Bandung",4,3,2,270.0,290.0
3900000000.0,14000000.0,"Bojongloa Kidul, Bandung",4,3,2,270.0,290.0
1650000000.0,6000000.0,"Bojongloa Kidul, Bandung",4,3,1,178.0,150.0
2600000000.0,9000000.0,"Bojongloa Kidul, Bandung",4,3,2,150.0,185.0
2250000000.0,8000000.0,"Bojongloa Kidul, Bandung",3,3,2,116.0,117.0
2750000000.0,10000000.0,"Bojongloa Kidul, Bandung",3,3,1,238.0,110.0
3300000000.0,12000000.0,"Bojongloa Kidul, Bandung",3,2,1,178.0,130.0
2800000000.0,10000000.0,"Bojongloa Kidul, Bandung",3,2,1,180.0,120.0
3400000000.0,12000000.0,"Bojongloa Kidul, Bandung",3,3,2,141.0,246.0
5500000000.0,20000000.0,"Bojongloa Kidul, Bandung",3,2,2,240.0,180.0
5500000000.0,20000000.0,"Bojongloa Kidul, Bandung",3,2,3,240.0,180.0
500000000.0,1000000.0,"Bojongloa Kidul, Bandung",2,2,0,60.0,50.0
